name,group,kind,nnz,rows,cols,link
barrier2-12,Schenk_ISEI,Subsequent Semiconductor Device Problem,2158759,115625,115625,https://sparse.tamu.edu/MM/Schenk_ISEI/barrier2-12.tar.gz
barrier2-1,Schenk_ISEI,Semiconductor Device Problem Sequence,2129496,113076,113076,https://sparse.tamu.edu/MM/Schenk_ISEI/barrier2-1.tar.gz
barrier2-2,Schenk_ISEI,Subsequent Semiconductor Device Problem,2129496,113076,113076,https://sparse.tamu.edu/MM/Schenk_ISEI/barrier2-2.tar.gz
barrier2-3,Schenk_ISEI,Subsequent Semiconductor Device Problem,2129496,113076,113076,https://sparse.tamu.edu/MM/Schenk_ISEI/barrier2-3.tar.gz
barrier2-4,Schenk_ISEI,Subsequent Semiconductor Device Problem,2129496,113076,113076,https://sparse.tamu.edu/MM/Schenk_ISEI/barrier2-4.tar.gz
barrier2-9,Schenk_ISEI,Semiconductor Device Problem Sequence,2158759,115625,115625,https://sparse.tamu.edu/MM/Schenk_ISEI/barrier2-9.tar.gz
igbt3,Schenk_ISEI,Semiconductor Device Problem,130500,10938,10938,https://sparse.tamu.edu/MM/Schenk_ISEI/igbt3.tar.gz
nmos3,Schenk_ISEI,Semiconductor Device Problem,237130,18588,18588,https://sparse.tamu.edu/MM/Schenk_ISEI/nmos3.tar.gz
ohne2,Schenk_ISEI,Semiconductor Device Problem,6869939,181343,181343,https://sparse.tamu.edu/MM/Schenk_ISEI/ohne2.tar.gz
para-10,Schenk_ISEI,Subsequent Semiconductor Device Problem,2094873,155924,155924,https://sparse.tamu.edu/MM/Schenk_ISEI/para-10.tar.gz
para-4,Schenk_ISEI,Semiconductor Device Problem,2930882,153226,153226,https://sparse.tamu.edu/MM/Schenk_ISEI/para-4.tar.gz
para-5,Schenk_ISEI,Semiconductor Device Problem Sequence,2094873,155924,155924,https://sparse.tamu.edu/MM/Schenk_ISEI/para-5.tar.gz
para-6,Schenk_ISEI,Subsequent Semiconductor Device Problem,2094873,155924,155924,https://sparse.tamu.edu/MM/Schenk_ISEI/para-6.tar.gz
para-7,Schenk_ISEI,Subsequent Semiconductor Device Problem,2094873,155924,155924,https://sparse.tamu.edu/MM/Schenk_ISEI/para-7.tar.gz
para-8,Schenk_ISEI,Subsequent Semiconductor Device Problem,2094873,155924,155924,https://sparse.tamu.edu/MM/Schenk_ISEI/para-8.tar.gz
para-9,Schenk_ISEI,Subsequent Semiconductor Device Problem,2094873,155924,155924,https://sparse.tamu.edu/MM/Schenk_ISEI/para-9.tar.gz
Stanford,Kamvar,Directed Graph,2312497,281903,281903,https://sparse.tamu.edu/MM/Kamvar/Stanford.tar.gz
Stanford_Berkeley,Kamvar,Directed Graph,7583376,683446,683446,https://sparse.tamu.edu/MM/Kamvar/Stanford_Berkeley.tar.gz
graphics,Sumner,Computer Graphics/Vision Problem,117954,29493,11822,https://sparse.tamu.edu/MM/Sumner/graphics.tar.gz
language,Tromble,Directed Weighted Graph,1216334,399130,399130,https://sparse.tamu.edu/MM/Tromble/language.tar.gz
ecl32,Sanghavi,Semiconductor Device Problem,380415,51993,51993,https://sparse.tamu.edu/MM/Sanghavi/ecl32.tar.gz
adder_dcop_01,Sandia,Subsequent Circuit Simulation Problem,11156,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_01.tar.gz
adder_dcop_02,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_02.tar.gz
adder_dcop_03,Sandia,Subsequent Circuit Simulation Problem,11148,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_03.tar.gz
adder_dcop_04,Sandia,Subsequent Circuit Simulation Problem,11107,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_04.tar.gz
adder_dcop_05,Sandia,Subsequent Circuit Simulation Problem,11097,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_05.tar.gz
adder_dcop_06,Sandia,Subsequent Circuit Simulation Problem,11224,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_06.tar.gz
adder_dcop_07,Sandia,Subsequent Circuit Simulation Problem,11226,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_07.tar.gz
adder_dcop_08,Sandia,Subsequent Circuit Simulation Problem,11242,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_08.tar.gz
adder_dcop_09,Sandia,Subsequent Circuit Simulation Problem,11239,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_09.tar.gz
adder_dcop_10,Sandia,Subsequent Circuit Simulation Problem,11232,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_10.tar.gz
adder_dcop_11,Sandia,Subsequent Circuit Simulation Problem,11243,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_11.tar.gz
adder_dcop_12,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_12.tar.gz
adder_dcop_13,Sandia,Subsequent Circuit Simulation Problem,11245,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_13.tar.gz
adder_dcop_14,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_14.tar.gz
adder_dcop_15,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_15.tar.gz
adder_dcop_16,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_16.tar.gz
adder_dcop_17,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_17.tar.gz
adder_dcop_18,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_18.tar.gz
adder_dcop_19,Sandia,Subsequent Circuit Simulation Problem,11245,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_19.tar.gz
adder_dcop_20,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_20.tar.gz
adder_dcop_21,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_21.tar.gz
adder_dcop_22,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_22.tar.gz
adder_dcop_23,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_23.tar.gz
adder_dcop_24,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_24.tar.gz
adder_dcop_25,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_25.tar.gz
adder_dcop_26,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_26.tar.gz
adder_dcop_27,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_27.tar.gz
adder_dcop_28,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_28.tar.gz
adder_dcop_29,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_29.tar.gz
adder_dcop_30,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_30.tar.gz
adder_dcop_31,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_31.tar.gz
adder_dcop_32,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_32.tar.gz
adder_dcop_33,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_33.tar.gz
adder_dcop_34,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_34.tar.gz
adder_dcop_35,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_35.tar.gz
adder_dcop_36,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_36.tar.gz
adder_dcop_37,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_37.tar.gz
adder_dcop_38,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_38.tar.gz
adder_dcop_39,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_39.tar.gz
adder_dcop_40,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_40.tar.gz
adder_dcop_41,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_41.tar.gz
adder_dcop_42,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_42.tar.gz
adder_dcop_43,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_43.tar.gz
adder_dcop_44,Sandia,Subsequent Circuit Simulation Problem,11245,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_44.tar.gz
adder_dcop_45,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_45.tar.gz
adder_dcop_46,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_46.tar.gz
adder_dcop_47,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_47.tar.gz
adder_dcop_48,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_48.tar.gz
adder_dcop_49,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_49.tar.gz
adder_dcop_50,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_50.tar.gz
adder_dcop_51,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_51.tar.gz
adder_dcop_52,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_52.tar.gz
adder_dcop_53,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_53.tar.gz
adder_dcop_54,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_54.tar.gz
adder_dcop_55,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_55.tar.gz
adder_dcop_56,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_56.tar.gz
adder_dcop_57,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_57.tar.gz
adder_dcop_58,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_58.tar.gz
adder_dcop_59,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_59.tar.gz
adder_dcop_60,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_60.tar.gz
adder_dcop_61,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_61.tar.gz
adder_dcop_62,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_62.tar.gz
adder_dcop_63,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_63.tar.gz
adder_dcop_64,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_64.tar.gz
adder_dcop_65,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_65.tar.gz
adder_dcop_66,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_66.tar.gz
adder_dcop_67,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_67.tar.gz
adder_dcop_68,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_68.tar.gz
adder_dcop_69,Sandia,Subsequent Circuit Simulation Problem,11246,1813,1813,https://sparse.tamu.edu/MM/Sandia/adder_dcop_69.tar.gz
adder_trans_01,Sandia,Circuit Simulation Problem Sequence,14579,1814,1814,https://sparse.tamu.edu/MM/Sandia/adder_trans_01.tar.gz
adder_trans_02,Sandia,Subsequent Circuit Simulation Problem,14579,1814,1814,https://sparse.tamu.edu/MM/Sandia/adder_trans_02.tar.gz
fpga_dcop_01,Sandia,Circuit Simulation Problem Sequence,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_01.tar.gz
fpga_dcop_02,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_02.tar.gz
fpga_dcop_03,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_03.tar.gz
fpga_dcop_04,Sandia,Subsequent Circuit Simulation Problem,5884,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_04.tar.gz
fpga_dcop_05,Sandia,Subsequent Circuit Simulation Problem,5852,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_05.tar.gz
fpga_dcop_06,Sandia,Subsequent Circuit Simulation Problem,5860,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_06.tar.gz
fpga_dcop_07,Sandia,Subsequent Circuit Simulation Problem,5855,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_07.tar.gz
fpga_dcop_08,Sandia,Subsequent Circuit Simulation Problem,5888,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_08.tar.gz
fpga_dcop_09,Sandia,Subsequent Circuit Simulation Problem,5888,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_09.tar.gz
fpga_dcop_10,Sandia,Subsequent Circuit Simulation Problem,5884,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_10.tar.gz
fpga_dcop_11,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_11.tar.gz
fpga_dcop_12,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_12.tar.gz
fpga_dcop_13,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_13.tar.gz
fpga_dcop_14,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_14.tar.gz
fpga_dcop_15,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_15.tar.gz
fpga_dcop_16,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_16.tar.gz
fpga_dcop_17,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_17.tar.gz
fpga_dcop_18,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_18.tar.gz
fpga_dcop_19,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_19.tar.gz
fpga_dcop_20,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_20.tar.gz
fpga_dcop_21,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_21.tar.gz
fpga_dcop_22,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_22.tar.gz
fpga_dcop_23,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_23.tar.gz
fpga_dcop_24,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_24.tar.gz
fpga_dcop_25,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_25.tar.gz
fpga_dcop_26,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_26.tar.gz
fpga_dcop_27,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_27.tar.gz
fpga_dcop_28,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_28.tar.gz
fpga_dcop_29,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_29.tar.gz
fpga_dcop_30,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_30.tar.gz
fpga_dcop_31,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_31.tar.gz
fpga_dcop_32,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_32.tar.gz
fpga_dcop_33,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_33.tar.gz
fpga_dcop_34,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_34.tar.gz
fpga_dcop_35,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_35.tar.gz
fpga_dcop_36,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_36.tar.gz
fpga_dcop_37,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_37.tar.gz
fpga_dcop_38,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_38.tar.gz
fpga_dcop_39,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_39.tar.gz
fpga_dcop_40,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_40.tar.gz
fpga_dcop_41,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_41.tar.gz
fpga_dcop_42,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_42.tar.gz
fpga_dcop_43,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_43.tar.gz
fpga_dcop_44,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_44.tar.gz
fpga_dcop_45,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_45.tar.gz
fpga_dcop_46,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_46.tar.gz
fpga_dcop_47,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_47.tar.gz
fpga_dcop_48,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_48.tar.gz
fpga_dcop_49,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_49.tar.gz
fpga_dcop_50,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_50.tar.gz
fpga_dcop_51,Sandia,Subsequent Circuit Simulation Problem,5892,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_dcop_51.tar.gz
fpga_trans_01,Sandia,Circuit Simulation Problem Sequence,7382,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_trans_01.tar.gz
fpga_trans_02,Sandia,Subsequent Circuit Simulation Problem,7382,1220,1220,https://sparse.tamu.edu/MM/Sandia/fpga_trans_02.tar.gz
init_adder1,Sandia,Circuit Simulation Problem Sequence,11156,1813,1813,https://sparse.tamu.edu/MM/Sandia/init_adder1.tar.gz
mult_dcop_01,Sandia,Circuit Simulation Problem Sequence,193276,25187,25187,https://sparse.tamu.edu/MM/Sandia/mult_dcop_01.tar.gz
mult_dcop_02,Sandia,Subsequent Circuit Simulation Problem,193276,25187,25187,https://sparse.tamu.edu/MM/Sandia/mult_dcop_02.tar.gz
mult_dcop_03,Sandia,Subsequent Circuit Simulation Problem,193216,25187,25187,https://sparse.tamu.edu/MM/Sandia/mult_dcop_03.tar.gz
oscil_dcop_01,Sandia,Circuit Simulation Problem Sequence,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_01.tar.gz
oscil_dcop_02,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_02.tar.gz
oscil_dcop_03,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_03.tar.gz
oscil_dcop_04,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_04.tar.gz
oscil_dcop_05,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_05.tar.gz
oscil_dcop_06,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_06.tar.gz
oscil_dcop_07,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_07.tar.gz
oscil_dcop_08,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_08.tar.gz
oscil_dcop_09,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_09.tar.gz
oscil_dcop_10,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_10.tar.gz
oscil_dcop_11,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_11.tar.gz
oscil_dcop_12,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_12.tar.gz
oscil_dcop_13,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_13.tar.gz
oscil_dcop_14,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_14.tar.gz
oscil_dcop_15,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_15.tar.gz
oscil_dcop_16,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_16.tar.gz
oscil_dcop_17,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_17.tar.gz
oscil_dcop_18,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_18.tar.gz
oscil_dcop_19,Sandia,Subsequent Circuit Simulation Problem,1544,430,430,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_19.tar.gz
